169.80436099	-43.201149825	0
169.809975463	-43.201149825	0
169.818958615	-43.201149825	0
169.827941765	-43.201149825	0
169.83692492	-43.201149825	0
169.845908075	-43.201149825	0
169.854891225	-43.201149825	0
169.863874377	-43.201149825	0
169.872857533	-43.201149825	0
169.881840685	-43.201149825	0
169.890823835	-43.201149825	0
169.89980699	-43.201149825	0
169.908790145	-43.201149825	0
169.917773295	-43.201149825	0
169.926756448	-43.201149825	0
169.935739603	-43.201149825	0
169.944722755	-43.201149825	0
169.953705905	-43.201149825	0
169.96268906	-43.201149825	0
169.971672215	-43.201149825	0
169.980655365	-43.201149825	0
169.989638517	-43.201149825	0
169.998621673	-43.201149825	0
170.007604825	-43.201149825	0
170.016587975	-43.201149825	0
170.02557113	-43.201149825	0
170.034554283	-43.201149825	0
170.043537435	-43.201149825	0
170.052520587	-43.201149825	0
170.061503743	-43.201149825	0
170.070486895	-43.201149825	0
170.079470045	-43.201149825	0
170.0884532	-43.201149825	0
170.097436352	-43.201149825	0
170.106419505	-43.201149825	0
170.115402657	-43.201149825	0
170.124385813	-43.201149825	0
170.133368965	-43.201149825	0
170.142352115	-43.201149825	0
170.15133527	-43.201149825	0
170.160318422	-43.201149825	0
170.169301575	-43.201149825	0
170.178284728	-43.201149825	0
170.187267883	-43.201149825	2.625
170.196251035	-43.201149825	0.375
170.205234185	-43.201149825	0
170.21421734	-43.201149825	0
170.223200492	-43.201149825	2.125
170.232183645	-43.201149825	20.5
170.241166798	-43.201149825	31.625
170.25014995	-43.201149825	42
170.259133105	-43.201149825	48.875
170.268116255	-43.201149825	49.375
170.27709941	-43.201149825	67.625
170.286082563	-43.201149825	83.75
170.295065715	-43.201149825	104.875
170.304048868	-43.201149825	119.125
170.31303202	-43.201149825	130
170.322015175	-43.201149825	151
170.330998325	-43.201149825	198.25
170.33998148	-43.201149825	198.125
170.348964632	-43.201149825	40
170.357947785	-43.201149825	37.375
170.366930938	-43.201149825	37.25
170.37591409	-43.201149825	37.875
170.384897245	-43.201149825	38.375
170.393880395	-43.201149825	39.25
170.402863547	-43.201149825	39.625
170.411846702	-43.201149825	39.875
170.420829855	-43.201149825	40
170.429813008	-43.201149825	41
170.43879616	-43.201149825	41.75
170.447779315	-43.201149825	47
170.456762465	-43.201149825	107.875
170.465745618	-43.201149825	217.5
170.474728772	-43.201149825	265.875
170.483711925	-43.201149825	263.625
170.492695078	-43.201149825	202.625
170.50167823	-43.201149825	278
170.510661385	-43.201149825	244.125
170.519644535	-43.201149825	110.75
170.528627687	-43.201149825	121.875
170.537610843	-43.201149825	216.25
170.546593995	-43.201149825	485.375
170.555577148	-43.201149825	481.125
170.5645603	-43.201149825	831
170.573543455	-43.201149825	1099.125
170.582526605	-43.201149825	1228.375
170.591509758	-43.201149825	1054.125
170.600492912	-43.201149825	965.25
170.609476065	-43.201149825	642.625
170.618459215	-43.201149825	375.5
170.62744237	-43.201149825	373.875
170.636425525	-43.201149825	345.375
170.643162885	-43.201149825	267.5
169.80436099	-43.2078871875	0
169.809975463	-43.2078871875	0
169.818958615	-43.2078871875	0
169.827941765	-43.2078871875	0
169.83692492	-43.2078871875	0
169.845908075	-43.2078871875	0
169.854891225	-43.2078871875	0
169.863874377	-43.2078871875	0
169.872857532	-43.2078871875	0
169.881840685	-43.2078871875	0
169.890823835	-43.2078871875	0
169.89980699	-43.2078871875	0
169.908790145	-43.2078871875	0
169.917773295	-43.2078871875	0
169.926756447	-43.2078871875	0
169.935739603	-43.2078871875	0
169.944722755	-43.2078871875	0
169.953705905	-43.2078871875	0
169.96268906	-43.2078871875	0
169.971672215	-43.2078871875	0
169.980655365	-43.2078871875	0
169.989638518	-43.2078871875	0
169.998621673	-43.2078871875	0
170.007604825	-43.2078871875	0
170.016587975	-43.2078871875	0
170.02557113	-43.2078871875	0
170.034554283	-43.2078871875	0
170.043537435	-43.2078871875	0
170.052520588	-43.2078871875	0
170.061503743	-43.2078871875	0
170.070486895	-43.2078871875	0
170.079470045	-43.2078871875	0
170.0884532	-43.2078871875	0
170.097436353	-43.2078871875	0
170.106419505	-43.2078871875	0
170.115402657	-43.2078871875	0
170.124385812	-43.2078871875	0
