-111.853876257	40.696625	1332.95941162
-111.847133794	40.696625	1356.61625672
-111.838143844	40.696625	1377.31648254
-111.829153894	40.696625	1396.78543091
-111.820163945	40.696625	1418.30975342
-111.811173995	40.696625	1455.19494629
-111.802184045	40.696625	1482.49064636
-111.793194095	40.696625	1525.37487793
-111.784204146	40.696625	1677.26893616
-111.775214196	40.696625	1865.97743225
-111.766224246	40.696625	1839.12153625
-111.757234297	40.696625	1857.21824646
-111.748244347	40.696625	1794.17085266
-111.739254397	40.696625	1821.12271118
-111.730264447	40.696625	1899.10195923
-111.721274497	40.696625	1950.20230102
-111.712284548	40.696625	1984.93675232
-111.703294598	40.696625	2096.48576355
-111.694304648	40.696625	2215.0241394
-111.685314699	40.696625	2236.2746582
-111.676324749	40.696625	2187.03817749
-111.667334799	40.696625	2308.67175293
-111.658344849	40.696625	2484.97503662
-111.649354899	40.696625	2668.28179932
-111.64036495	40.696625	2602.02252198
-111.631375	40.696625	2571.43725586
-111.62238505	40.696625	2499.18295288
-111.613395101	40.696625	2673.08145141
-111.604405151	40.696625	2753.91979981
-111.595415201	40.696625	2674.56072998
-111.586425251	40.696625	2467.67037964
-111.577435302	40.696625	2396.52511597
-111.568445352	40.696625	2323.47454834
-111.559455402	40.696625	2232.16140747
-111.550465452	40.696625	2062.14768982
-111.541475503	40.696625	2006.12036133
-111.532485553	40.696625	1990.88742065
-111.523495603	40.696625	1980.22808838
-111.514505653	40.696625	1969.20620728
-111.505515704	40.696625	2003.80882263
-111.496525754	40.696625	2090.11175537
-111.487535804	40.696625	2124.30740356
-111.478545854	40.696625	2106.34579468
-111.469555904	40.696625	2029.61122131
-111.460565955	40.696625	2008.95773316
-111.451576005	40.696625	2105.76620483
-111.442586055	40.696625	2079.61900329
-111.433596106	40.696625	2036.01899719
-111.424606156	40.696625	2083.73361206
-111.415616206	40.696625	2173.36605835
-111.408873743	40.696625	2168.27941894
-111.853876257	40.689875	1327.96000671
-111.847133794	40.689875	1340.78627014
-111.838143844	40.689875	1374.18160248
-111.829153894	40.689875	1393.74378967
-111.820163945	40.689875	1413.08454132
-111.811173995	40.689875	1449.4016037
-111.802184045	40.689875	1488.93515015
-111.793194095	40.689875	1519.75319672
-111.784204146	40.689875	1613.62757111
-111.775214196	40.689875	1730.03392792
-111.766224246	40.689875	1788.95381927
-111.757234297	40.689875	1849.60784149
-111.748244347	40.689875	1926.97564697
-111.739254397	40.689875	2045.22325897
-111.730264447	40.689875	2176.34268189
-111.721274498	40.689875	2284.84359741
-111.712284548	40.689875	2111.13775635
-111.703294598	40.689875	2241.17575073
-111.694304648	40.689875	2361.80352783
-111.685314699	40.689875	2454.71455383
-111.676324749	40.689875	2408.85217285
-111.667334799	40.689875	2334.3354187
-111.658344849	40.689875	2351.99415588
-111.6493549	40.689875	2424.84941101
-111.64036495	40.689875	2558.5348053
-111.631375	40.689875	2586.07293701
-111.62238505	40.689875	2673.92385864
-111.613395101	40.689875	2772.83650207
-111.604405151	40.689875	2780.42791748
-111.595415201	40.689875	2686.59706116
-111.586425251	40.689875	2539.6789093
-111.577435302	40.689875	2369.49504089
-111.568445352	40.689875	2275.33024597
